datetime,site_id,variable,depth,observation
2023-05-02T00:00:00Z,SUGG,temperature,0.5,24.974042553191488
2023-05-02T00:00:00Z,SUGG,temperature,0.75,24.95595744680851
2023-05-02T00:00:00Z,SUGG,temperature,1,24.938085106382974
2023-07-04T00:00:00Z,SUGG,temperature,0,32.58675
2023-07-04T00:00:00Z,SUGG,temperature,0.25,32.50181818181818
2023-07-04T00:00:00Z,SUGG,temperature,0.5,31.953617021276596
2023-07-04T00:00:00Z,SUGG,temperature,0.75,31.155
2023-07-04T00:00:00Z,SUGG,temperature,1,29.785416666666663
2023-07-05T00:00:00Z,SUGG,temperature,0,33.76978723404255
2023-07-05T00:00:00Z,SUGG,temperature,0.25,33.626170212765956
2023-07-05T00:00:00Z,SUGG,temperature,0.5,33.14340425531915
2023-07-05T00:00:00Z,SUGG,temperature,0.75,31.478510638297873
2023-07-05T00:00:00Z,SUGG,temperature,1,29.980217391304347
2023-07-20T00:00:00Z,SUGG,temperature,0,35.102000000000004
2023-07-20T00:00:00Z,SUGG,temperature,0.25,33.83714285714286
2023-07-20T00:00:00Z,SUGG,temperature,0.5,31.691764705882353
2023-07-20T00:00:00Z,SUGG,temperature,0.75,30.64941176470588
2023-07-20T00:00:00Z,SUGG,temperature,1,29.985882352941175
2023-08-13T00:00:00Z,SUGG,temperature,0,34.301
2023-08-13T00:00:00Z,SUGG,temperature,0.25,34.03791666666667
2023-08-13T00:00:00Z,SUGG,temperature,0.5,33.55125
2023-08-13T00:00:00Z,SUGG,temperature,0.75,32.672291666666666
2023-08-13T00:00:00Z,SUGG,temperature,1,31.746875
2023-09-06T00:00:00Z,SUGG,temperature,0,31.41851063829787
2023-09-06T00:00:00Z,SUGG,temperature,0.25,30.810851063829787
2023-09-06T00:00:00Z,SUGG,temperature,0.5,29.67148936170213
2023-09-06T00:00:00Z,SUGG,temperature,0.75,29.017021276595745
2023-09-06T00:00:00Z,SUGG,temperature,1,28.780212765957447
2023-09-07T00:00:00Z,SUGG,temperature,0,32.03395833333333
2023-09-07T00:00:00Z,SUGG,temperature,0.25,31.59125
2023-09-07T00:00:00Z,SUGG,temperature,0.5,30.13875
2023-09-07T00:00:00Z,SUGG,temperature,0.75,29.315416666666668
2023-09-07T00:00:00Z,SUGG,temperature,1,28.854375
