datetime,site_id,variable,depth,observation
2021-11-19T00:00:00Z,ccre,temperature,5,12.456005
2021-11-19T00:00:00Z,ccre,temperature,6,12.45285736111111
2021-11-19T00:00:00Z,ccre,temperature,7,12.459044097222222
2021-11-19T00:00:00Z,ccre,temperature,8,12.452200486111112
2021-11-19T00:00:00Z,ccre,temperature,9,12.449509583333333
2021-11-19T00:00:00Z,ccre,temperature,10,12.416073472222225
2021-11-19T00:00:00Z,ccre,temperature,11,12.410299097222222
2021-11-19T00:00:00Z,ccre,temperature,12,12.366419652777775
2021-11-19T00:00:00Z,ccre,temperature,13,12.295303472222225
2021-11-28T00:00:00Z,ccre,temperature,2,10.171347618055556
2021-11-28T00:00:00Z,ccre,temperature,3,10.25929548611111
2021-11-28T00:00:00Z,ccre,temperature,4,10.258694930555556
2021-11-28T00:00:00Z,ccre,temperature,5,10.23772736111111
2021-11-28T00:00:00Z,ccre,temperature,6,10.233592847222225
2021-11-28T00:00:00Z,ccre,temperature,7,10.239198333333334
2021-11-28T00:00:00Z,ccre,temperature,8,10.232539444444445
2021-11-28T00:00:00Z,ccre,temperature,9,10.234027847222222
2021-11-28T00:00:00Z,ccre,temperature,10,10.221853333333334
2021-11-28T00:00:00Z,ccre,temperature,11,10.23067625
2021-11-28T00:00:00Z,ccre,temperature,12,10.207845833333334
2021-11-28T00:00:00Z,ccre,temperature,13,10.184403715277778
2021-12-13T00:00:00Z,ccre,temperature,3,8.681295791666667
2021-12-13T00:00:00Z,ccre,temperature,4,8.670500423611111
2021-12-13T00:00:00Z,ccre,temperature,5,8.648375791666666
2021-12-13T00:00:00Z,ccre,temperature,6,8.639478930555555
2021-12-13T00:00:00Z,ccre,temperature,7,8.642074569444445
2021-12-13T00:00:00Z,ccre,temperature,8,8.632975881944445
2021-12-13T00:00:00Z,ccre,temperature,9,8.63414492361111
2021-12-13T00:00:00Z,ccre,temperature,10,8.619927902777778
2021-12-13T00:00:00Z,ccre,temperature,11,8.623426423611111
2021-12-13T00:00:00Z,ccre,temperature,12,8.569747583333333
2021-12-13T00:00:00Z,ccre,temperature,13,8.533632909722222
2021-12-14T00:00:00Z,ccre,temperature,3,8.580361493055555
2021-12-14T00:00:00Z,ccre,temperature,4,8.565174347222221
2021-12-14T00:00:00Z,ccre,temperature,5,8.534566444444444
2021-12-14T00:00:00Z,ccre,temperature,6,8.523786590277778
2021-12-14T00:00:00Z,ccre,temperature,7,8.525727645833333
2021-12-14T00:00:00Z,ccre,temperature,8,8.518676125
2021-12-14T00:00:00Z,ccre,temperature,9,8.521559388888889
2021-12-14T00:00:00Z,ccre,temperature,10,8.507813083333334
2021-12-14T00:00:00Z,ccre,temperature,11,8.508032055555555
2021-12-14T00:00:00Z,ccre,temperature,12,8.473663763888888
2021-12-14T00:00:00Z,ccre,temperature,13,8.419052548611111
2021-12-22T00:00:00Z,ccre,temperature,3,7.9392021875
2021-12-22T00:00:00Z,ccre,temperature,4,7.951808902777778
2021-12-22T00:00:00Z,ccre,temperature,5,7.936614951388889
2021-12-22T00:00:00Z,ccre,temperature,6,7.932411618055555
2021-12-22T00:00:00Z,ccre,temperature,7,7.936718965277778
2021-12-22T00:00:00Z,ccre,temperature,8,7.931407395833333
2021-12-22T00:00:00Z,ccre,temperature,9,7.936015388888888
2021-12-22T00:00:00Z,ccre,temperature,10,7.926062888888889
2021-12-22T00:00:00Z,ccre,temperature,11,7.934411368055556
2021-12-22T00:00:00Z,ccre,temperature,12,7.928617604166667
2021-12-22T00:00:00Z,ccre,temperature,13,7.953797229166667
2022-01-22T00:00:00Z,ccre,temperature,2,4.096396868055556
2022-01-22T00:00:00Z,ccre,temperature,3,4.326029236111111
2022-01-22T00:00:00Z,ccre,temperature,4,4.3401256041666665
2022-01-22T00:00:00Z,ccre,temperature,5,4.310419861111111
2022-01-22T00:00:00Z,ccre,temperature,6,4.3044545625
2022-01-22T00:00:00Z,ccre,temperature,7,4.304877569444445
2022-01-22T00:00:00Z,ccre,temperature,8,4.296732722222222
2022-01-22T00:00:00Z,ccre,temperature,9,4.299225631944444
2022-01-22T00:00:00Z,ccre,temperature,10,4.280996291666667
2022-01-22T00:00:00Z,ccre,temperature,11,4.281932159722222
2022-01-22T00:00:00Z,ccre,temperature,12,4.277147888888889
2022-01-22T00:00:00Z,ccre,temperature,13,4.306351263888889
2022-02-08T00:00:00Z,ccre,temperature,2,3.3639375416666666
2022-02-08T00:00:00Z,ccre,temperature,3,3.402360201388889
2022-02-08T00:00:00Z,ccre,temperature,4,3.42109675
2022-02-08T00:00:00Z,ccre,temperature,5,3.408509958333333
2022-02-08T00:00:00Z,ccre,temperature,6,3.4052167777777775
2022-02-08T00:00:00Z,ccre,temperature,7,3.412502451388889
2022-02-08T00:00:00Z,ccre,temperature,8,3.4199603888888888
2022-02-08T00:00:00Z,ccre,temperature,9,3.4502948333333334
2022-02-08T00:00:00Z,ccre,temperature,10,3.4720609097222224
2022-02-08T00:00:00Z,ccre,temperature,11,3.4951262777777776
2022-02-08T00:00:00Z,ccre,temperature,12,3.6493042222222223
2022-02-08T00:00:00Z,ccre,temperature,13,4.017128583333333
2022-02-15T00:00:00Z,ccre,temperature,2,3.839671819444445
2022-02-15T00:00:00Z,ccre,temperature,3,3.8750872152777776
2022-02-15T00:00:00Z,ccre,temperature,4,3.879922354166667
2022-02-15T00:00:00Z,ccre,temperature,5,3.8576150902777777
2022-02-15T00:00:00Z,ccre,temperature,6,3.847191263888889
2022-02-15T00:00:00Z,ccre,temperature,7,3.845004368055556
2022-02-15T00:00:00Z,ccre,temperature,8,3.8337325
2022-02-15T00:00:00Z,ccre,temperature,9,3.8340879444444447
2022-02-15T00:00:00Z,ccre,temperature,10,3.813169381944444
2022-02-15T00:00:00Z,ccre,temperature,11,3.8257592083333334
2022-02-15T00:00:00Z,ccre,temperature,12,3.8914478680555553
2022-02-15T00:00:00Z,ccre,temperature,13,4.132143194444445
2022-03-03T00:00:00Z,ccre,temperature,1,6.403417548611111
